duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,label
0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,255,254,1.000000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,normal
0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,255,254,1.000000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,normal
0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,255,254,1.000000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,normal
0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,255,254,1.000000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,normal
0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,255,254,1.000000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,normal
0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,255,254,1.000000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,normal
0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,255,254,1.000000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,normal
0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,255,254,1.000000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,normal
0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,255,254,1.000000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,normal
0,icmp,eco_i,SF,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,255,2,0.010000,0.010000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,r2l
0,icmp,eco_i,SF,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,255,3,0.010000,0.010000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,r2l
0,icmp,ecr_i,SF,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,34,34,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,normal
0,icmp,ecr_i,SF,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,35,35,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,probe
0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.000000,0.000000,0.000000,0.000000,0.330000,0.670000,0.000000,255,252,0.990000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,normal
0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.000000,255,252,0.990000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,normal
0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.000000,0.000000,0.000000,0.000000,0.500000,1.000000,0.000000,255,254,1.000000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,normal
0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.000000,0.000000,0.000000,0.000000,0.670000,0.670000,0.000000,255,254,1.000000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,normal
0,tcp,http,SF,231,5661,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1,255,1.000000,0.000000,1.000000,0.060000,0.000000,0.000000,0.000000,0.000000,normal
0,udp,private,SF,105,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,255,254,1.000000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,normal
0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,255,254,1.000000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,normal
0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,255,254,1.000000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,normal
0,tcp,smtp,SF,1163,328,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,7,120,0.860000,0.290000,0.140000,0.020000,0.000000,0.000000,0.000000,0.000000,normal
0,tcp,smtp,S1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.000000,0.500000,0.000000,0.000000,1.000000,0.000000,1.000000,2,167,1.000000,0.000000,0.500000,0.020000,0.500000,0.010000,0.000000,0.020000,probe
0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,255,254,1.000000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,normal
0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,255,254,1.000000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,normal
0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,255,255,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,normal
0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,255,254,1.000000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,normal
0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,255,254,1.000000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,normal
0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,255,254,1.000000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,normal
0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,255,253,0.990000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,normal
0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,255,252,0.990000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,normal
0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,255,254,1.000000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,normal
0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,255,254,1.000000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,normal
0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,255,254,1.000000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,normal
0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,255,254,1.000000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,normal
0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,255,254,1.000000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,normal
0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,255,254,1.000000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,normal
0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,255,254,1.000000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,normal
0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,255,254,1.000000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,normal
0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,255,254,1.000000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,normal
0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,255,254,1.000000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,normal
0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,255,254,1.000000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,normal
0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,255,253,0.990000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,normal
0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,255,254,1.000000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,normal
0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,255,254,1.000000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,normal
0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,255,254,1.000000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,normal
0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,255,254,1.000000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,normal
0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,255,254,1.000000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,normal
0,tcp,finger,SF,10,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,4,11,0.250000,0.500000,0.250000,0.270000,0.250000,0.000000,0.000000,0.000000,normal
0,tcp,smtp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5,166,0.800000,0.400000,0.200000,0.020000,0.200000,0.010000,0.200000,0.030000,probe
0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,255,254,1.000000,0.010000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,normal
0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,255,254,1.000000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,normal
0,tcp,smtp,SF,649,332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,7,104,1.000000,0.000000,0.140000,0.020000,0.000000,0.000000,0.000000,0.000000,r2l
0,udp,domain_u,SF,44,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,255,249,0.980000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,normal
0,udp,domain_u,SF,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.670000,255,249,0.980000,0.010000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,normal
0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,255,254,1.000000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,normal
0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,255,254,1.000000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,normal
0,tcp,finger,SF,10,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,6,12,0.330000,0.330000,0.170000,0.250000,0.170000,0.000000,0.170000,0.000000,normal
0,tcp,smtp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.000000,0.000000,0.500000,1.000000,0.500000,1.000000,0.000000,7,165,0.710000,0.290000,0.140000,0.020000,0.140000,0.010000,0.290000,0.040000,probe
0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,255,254,1.000000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,normal
0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,255,254,1.000000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,normal
0,tcp,smtp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,31,153,0.290000,0.060000,0.030000,0.010000,0.000000,0.000000,0.030000,0.020000,probe
0,udp,domain_u,SF,45,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,255,247,0.970000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,normal
0,udp,domain_u,SF,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.670000,255,247,0.970000,0.010000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,normal
1,tcp,smtp,SF,1281,360,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.000000,0.000000,0.000000,0.500000,1.000000,0.000000,1.000000,10,114,0.400000,0.600000,0.100000,0.020000,0.000000,0.000000,0.000000,0.000000,normal
0,tcp,smtp,SF,1248,330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.000000,0.000000,0.000000,0.330000,1.000000,0.000000,1.000000,8,101,0.750000,0.250000,0.120000,0.030000,0.000000,0.000000,0.000000,0.000000,normal
0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,255,254,1.000000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,normal
0,udp,domain_u,SF,45,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.400000,255,247,0.970000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,normal
1,tcp,smtp,SF,1247,335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,8,104,1.000000,0.000000,0.120000,0.020000,0.000000,0.000000,0.000000,0.000000,normal
0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,255,254,1.000000,0.010000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,normal
0,udp,domain_u,SF,45,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.440000,255,246,0.960000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,normal
0,udp,domain_u,SF,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.400000,255,246,0.960000,0.010000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,normal
27,tcp,ftp,SF,1205,3380,0,0,0,14,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0.000000,0.000000,0.000000,0.000000,0.500000,1.000000,0.000000,7,3,0.430000,0.430000,0.140000,0.000000,0.000000,0.000000,0.000000,0.000000,r2l
0,tcp,ftp_data,SF,868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,11,58,0.180000,0.550000,0.450000,0.030000,0.000000,0.000000,0.000000,0.000000,r2l
0,tcp,ftp_data,SF,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,12,59,0.250000,0.500000,0.500000,0.030000,0.000000,0.000000,0.000000,0.000000,r2l
0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,255,254,1.000000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,normal
0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,255,254,1.000000,0.010000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,normal
0,tcp,ftp_data,SF,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,13,60,0.310000,0.460000,0.540000,0.030000,0.000000,0.000000,0.000000,0.000000,r2l
0,tcp,smtp,SF,1579,332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,9,101,0.780000,0.220000,0.110000,0.030000,0.000000,0.000000,0.000000,0.000000,normal
0,udp,domain_u,SF,44,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,255,245,0.960000,0.010000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,normal
1,tcp,smtp,SF,1625,377,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,8,160,0.880000,0.250000,0.120000,0.020000,0.000000,0.000000,0.000000,0.000000,normal
0,udp,domain_u,SF,44,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.500000,255,244,0.960000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,normal
1,tcp,smtp,SF,1584,343,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,10,104,1.000000,0.000000,0.100000,0.020000,0.000000,0.000000,0.000000,0.000000,normal
0,tcp,ftp_data,SF,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,14,61,0.360000,0.430000,0.570000,0.030000,0.000000,0.000000,0.000000,0.000000,r2l
0,udp,domain_u,SF,44,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.330000,255,244,0.960000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,normal
0,udp,domain_u,SF,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.290000,255,244,0.960000,0.010000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,normal
0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,255,254,1.000000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,normal
0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,255,254,1.000000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,normal
0,tcp,ftp_data,SF,641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,15,62,0.400000,0.400000,0.600000,0.030000,0.000000,0.000000,0.000000,0.000000,r2l
0,tcp,ftp_data,SF,1339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,16,63,0.440000,0.380000,0.620000,0.030000,0.000000,0.000000,0.000000,0.000000,r2l
0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,255,254,1.000000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,normal
0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,255,254,1.000000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,normal
0,tcp,ftp_data,SF,1376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,17,64,0.470000,0.350000,0.650000,0.030000,0.000000,0.000000,0.000000,0.000000,r2l
0,tcp,ftp_data,SF,14052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,18,65,0.500000,0.330000,0.670000,0.030000,0.000000,0.000000,0.000000,0.000000,r2l
0,tcp,ftp_data,SF,852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,19,66,0.530000,0.320000,0.680000,0.030000,0.000000,0.000000,0.000000,0.000000,r2l
0,tcp,ftp_data,SF,4316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,20,67,0.550000,0.300000,0.700000,0.030000,0.000000,0.000000,0.000000,0.000000,r2l
0,tcp,ftp_data,SF,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,21,68,0.570000,0.290000,0.710000,0.030000,0.000000,0.000000,0.000000,0.000000,r2l
0,tcp,other,SF,1874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.000000,0.000000,0.000000,0.000000,0.170000,0.330000,0.000000,22,1,0.050000,0.320000,0.730000,0.000000,0.000000,0.000000,0.000000,0.000000,r2l
0,tcp,other,SF,5336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0.000000,0.000000,0.000000,0.000000,0.140000,0.430000,0.000000,23,1,0.040000,0.350000,0.740000,0.000000,0.000000,0.000000,0.000000,0.000000,r2l
0,tcp,other,SF,5558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0.000000,0.000000,0.000000,0.000000,0.120000,0.500000,0.000000,24,1,0.040000,0.380000,0.750000,0.000000,0.000000,0.000000,0.000000,0.000000,r2l
0,tcp,other,SF,1214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0.000000,0.000000,0.000000,0.000000,0.110000,0.560000,0.000000,25,1,0.040000,0.400000,0.760000,0.000000,0.000000,0.000000,0.000000,0.000000,r2l
0,tcp,other,SF,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0.000000,0.000000,0.000000,0.000000,0.100000,0.600000,0.000000,26,1,0.040000,0.420000,0.770000,0.000000,0.000000,0.000000,0.000000,0.000000,probe
