DestinationPort,FlowDuration,TotalFwdPackets,TotalBackwardPackets,TotalLengthOfFwdPackets,TotalLengthOfBwdPackets,FwdPacketLengthMax,FwdPacketLengthMin,FwdPacketLengthMean,FwdPacketLengthStd,BwdPacketLengthMax,BwdPacketLengthMin,BwdPacketLengthMean,BwdPacketLengthStd,FlowBytes/s,FlowPackets/s,FlowIATMean,FlowIATStd,FlowIATMax,FlowIATMin,FwdIATTotal,FwdIATMean,FwdIATStd,FwdIATMax,FwdIATMin,BwdIATTotal,BwdIATMean,BwdIATStd,BwdIATMax,BwdIATMin,FwdPSHFlags,BwdPSHFlags,FwdURGFlags,BwdURGFlags,FwdHeaderLength,BwdHeaderLength,FwdPackets/s,BwdPackets/s,MinPacketLength,MaxPacketLength,PacketLengthMean,PacketLengthStd,PacketLengthVariance,FINFlagCount,SYNFlagCount,RSTFlagCount,PSHFlagCount,ACKFlagCount,URGFlagCount,CWEFlagCount,ECEFlagCount,Down/UpRatio,AveragePacketSize,AvgFwdSegmentSize,AvgBwdSegmentSize,Fwd1HeaderLength,FwdAvgBytes/Bulk,FwdAvgPackets/Bulk,FwdAvgBulkRate,BwdAvgBytes/Bulk,BwdAvgPackets/Bulk,BwdAvgBulkRate,SubflowFwdPackets,SubflowFwdBytes,SubflowBwdPackets,SubflowBwdBytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,ActiveMean,ActiveStd,ActiveMax,ActiveMin,IdleMean,IdleStd,IdleMax,IdleMin
55706,6718671,1,5,6,30,6,6,6,0,6,6,6,0,5.358202537,0.893033756,1343734.2,2984805.224,6683075,1,0,0,0,0,0,6689841,1672460.25,3340410.782,6683075,1,0,0,0,0,20,100,0.148838959,0.744194797,6,6,6,0,0,0,0,0,0,1,1,0,0,5,7,6,6,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,35596,0,35596,35596,6683075,0,6683075,6683075
33838,10757617,1,5,6,30,6,6,6,0,6,6,6,0,3.346466044,0.557744341,2151523.4,4786488.033,10700000,1,0,0,0,0,0,10800000,2687941.75,5350606.752,10700000,1,0,0,0,0,20,100,0.09295739,0.46478695,6,6,6,0,0,0,0,0,0,1,1,0,0,5,7,6,6,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,43810,0,43810,43810,10700000,0,10700000,10700000
33840,10756626,1,6,6,36,6,6,6,0,6,6,6,0,3.904570076,0.650761679,1792771,4370322.547,10700000,1,0,0,0,0,0,10700000,2149947.6,4787257.621,10700000,1,0,0,0,0,20,120,0.092965954,0.557795725,6,6,6,0,0,0,0,0,0,1,1,0,0,6,6.857142857,6,6,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,43014,0,43014,43014,10700000,0,10700000,10700000
55703,6718686,1,6,6,36,6,6,6,0,6,6,6,0,6.251222337,1.04187039,1119781,2725549.929,6683244,1,0,0,0,0,0,6690868,1338173.6,2987986.456,6683244,1,0,0,0,0,20,120,0.148838627,0.893031762,6,6,6,0,0,0,0,0,0,1,1,0,0,6,6.857142857,6,6,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,35442,0,35442,35442,6683244,0,6683244,6683244
55700,6713312,1,6,1375,30,1375,1375,1375,0,6,0,5,2.449489743,209.28567,1.042704406,1118885.333,2722974.883,6677110,1,0,0,0,0,0,6695574,1339114.8,2984037.974,6677110,1,1,0,0,0,20,132,0.148957772,0.893746634,0,1375,347.5,634.1901472,402197.1429,0,1,0,0,1,1,0,0,6,397.1428571,1375,5,20,0,0,0,0,0,0,1,1375,6,30,229,0,0,20,36202,0,36202,36202,6677110,0,6677110,6677110
33847,10742539,1,5,6,30,6,6,6,0,6,6,6,0,3.351163072,0.558527179,2148507.8,4784147.807,10700000,5,0,0,0,0,0,10700000,2677172.75,5352960.189,10700000,5,0,0,0,0,20,100,0.093087863,0.465439316,6,6,6,0,0,0,0,0,0,1,1,0,0,5,7,6,6,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,35926,0,35926,35926,10700000,0,10700000,10700000
33844,10745657,1,5,6,30,6,6,6,0,6,6,6,0,3.350190686,0.558365114,2149131.4,4785501.147,10700000,3,0,0,0,0,0,10700000,2681426,5352175.075,10700000,3,0,0,0,0,20,100,0.093060852,0.465304262,6,6,6,0,0,0,0,0,0,1,1,0,0,5,7,6,6,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,35975,0,35975,35975,10700000,0,10700000,10700000
55707,6717677,1,5,6,30,6,6,6,0,6,6,6,0,5.358995379,0.893165896,1343535.4,2984484.639,6682295,1,0,0,0,0,0,6686839,1671709.75,3340390.504,6682295,1,0,0,0,0,20,100,0.148860983,0.744304914,6,6,6,0,0,0,0,0,0,1,1,0,0,5,7,6,6,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,35382,0,35382,35382,6682295,0,6682295,6682295
55699,6713307,1,5,1375,24,1375,1375,1375,0,6,0,04.08,2.683281573,208.3920786,0.893747299,1342661.4,2981214.515,6675595,1,0,0,0,0,0,6697591,1674397.75,3334145.558,6675595,1,1,0,0,0,20,112,0.148957883,0.744789416,0,1375,396.2857143,668.5927296,447016.2381,0,1,0,0,1,1,0,0,5,462.3333333,1375,04.08,20,0,0,0,0,0,0,1,1375,5,24,229,0,0,20,37712,0,37712,37712,6675595,0,6675595,6675595
58257,391861,6,2,11607,26,5840,0,1934.5,2992.388862,20,6,13,9.899494937,29686.54702,20.4154024,55980.14286,147742.3366,391028,4,391861,78372.2,174780.1059,391028,4,67,67,0,67,67,0,0,0,0,144,40,15.3115518,5.1038506,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,0,1454.125,1934.5,13,144,0,0,0,0,0,0,6,11607,2,26,8192,256,4,20,0,0,0,0,0,0,0,0
58258,392501,6,2,11607,26,7215,0,1934.5,3123.682298,20,6,13,9.899494937,29638.14105,20.38211368,56071.57143,147970.1041,391636,3,392501,78500.2,175048.4264,391636,3,98,98,0,98,98,0,0,0,0,144,40,15.28658526,5.095528419,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,0,1454.125,1934.5,13,144,0,0,0,0,0,0,6,11607,2,26,8192,256,4,20,0,0,0,0,0,0,0,0
58264,567997,5,2,11601,26,8760,0,2320.2,3803.229575,20,6,13,9.899494937,20470.17854,12.32400875,94666.16667,228452.5859,560966,43,567997,141999.25,279326.5431,560966,59,43,43,0,43,43,0,0,0,0,124,40,8.802863395,3.521145358,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,0,1661,2320.2,13,124,0,0,0,0,0,0,5,11601,2,26,8192,256,3,20,0,0,0,0,0,0,0,0
58260,613484,7,2,11607,26,5755,0,1658.142857,2421.777338,20,6,13,9.899494937,18962.18972,14.67030925,76685.5,216515.1813,612533,3,613484,102247.3333,249988.0253,612533,13,3,3,0,3,3,0,0,0,0,164,40,11.41024053,3.260068722,0,5755,1163.3,2131.87096,4544873.789,0,0,0,1,0,0,0,0,0,1292.555556,1658.142857,13,164,0,0,0,0,0,0,7,11607,2,26,8192,256,5,20,0,0,0,0,0,0,0,0
58261,614835,6,2,11607,26,7215,0,1934.5,3123.682298,20,6,13,9.899494937,18920.52339,13.011621,87833.57143,232019.8765,614005,5,614835,122967,274498.7126,614005,5,12,12,0,12,12,0,0,0,0,144,40,9.758715753,3.252905251,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,0,1454.125,1934.5,13,144,0,0,0,0,0,0,6,11607,2,26,8192,256,4,20,0,0,0,0,0,0,0,0
58263,567506,7,2,11601,26,5840,0,1657.285714,2138.071149,20,6,13,9.899494937,20487.88911,15.85886317,70938.25,197868.2442,560608,12,567506,94584.33333,228318.1889,560608,12,102,102,0,102,102,0,0,0,0,164,40,12.33467135,3.524191815,0,5840,1162.7,1918.795458,3681776.011,0,0,0,1,0,0,0,0,0,1291.888889,1657.285714,13,164,0,0,0,0,0,0,7,11601,2,26,8192,256,5,20,0,0,0,0,0,0,0,0
58265,555228,6,2,11607,26,7215,0,1934.5,3123.682298,20,6,13,9.899494937,20951.75315,14.40849525,79318.28571,209553.1276,554540,4,555228,111045.6,247920.9913,554540,4,48,48,0,48,48,0,0,0,0,144,40,10.80637144,3.602123812,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,0,1454.125,1934.5,13,144,0,0,0,0,0,0,6,11607,2,26,8192,256,4,20,0,0,0,0,0,0,0,0
58267,555293,6,2,11607,26,7215,0,1934.5,3123.682298,20,6,13,9.899494937,20949.30064,14.40680866,79327.57143,209583.865,554619,4,555293,111058.6,247957.881,554619,4,49,49,0,49,49,0,0,0,0,144,40,10.80510649,3.601702164,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,0,1454.125,1934.5,13,144,0,0,0,0,0,0,6,11607,2,26,8192,256,4,20,0,0,0,0,0,0,0,0
58266,555346,6,2,11607,26,7300,0,1934.5,3139.53358,20,6,13,9.899494937,20947.30132,14.40543373,79335.14286,209595.9519,554654,3,555346,111069.2,247971.5067,554654,3,49,49,0,49,49,0,0,0,0,144,40,10.8040753,3.601358432,0,7300,1292.555556,2662.264877,7087654.278,0,0,0,1,0,0,0,0,0,1454.125,1934.5,13,144,0,0,0,0,0,0,6,11607,2,26,8192,256,4,20,0,0,0,0,0,0,0,0
58268,556958,6,2,11607,26,10135,0,1934.5,4059.461922,20,6,13,9.899494937,20886.67368,14.36374017,79565.42857,210188.0546,556227,5,556958,111391.6,248670.6404,556227,5,31,31,0,31,31,0,0,0,0,144,40,10.77280513,3.590935044,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,0,1454.125,1934.5,13,144,0,0,0,0,0,0,6,11607,2,26,8192,256,4,20,0,0,0,0,0,0,0,0
58262,568021,6,2,11601,26,7300,0,1933.5,2864.553281,20,6,13,9.899494937,20469.31363,14.08398633,81145.85714,211497.5523,560749,45,568021,113604.2,249976.2319,560749,49,45,45,0,45,45,0,0,0,0,144,40,10.56298975,3.520996583,0,7300,1291.888889,2460.652985,6054813.111,0,0,0,1,0,0,0,0,0,1453.375,1933.5,13,144,0,0,0,0,0,0,6,11601,2,26,8192,256,4,20,0,0,0,0,0,0,0,0
58269,1270869,7,2,11607,26,5840,0,1658.142857,2430.302891,20,6,13,9.899494937,9153.579165,7.081768459,158858.625,449080.8551,1270277,3,1270869,211811.5,518540.1142,1270277,3,74,74,0,74,74,0,0,0,0,164,40,5.508042135,1.573726324,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,0,1292.555556,1658.142857,13,164,0,0,0,0,0,0,7,11607,2,26,8192,256,5,20,0,0,0,0,0,0,0,0
58281,703383,6,2,11607,26,10135,0,1934.5,4059.461922,20,6,13,9.899494937,16538.64253,11.37360442,100483.2857,265509.8709,702603,6,703383,140676.6,314126.4661,702603,6,60,60,0,60,60,0,0,0,0,144,40,8.530203317,2.843401106,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,0,1454.125,1934.5,13,144,0,0,0,0,0,0,6,11607,2,26,8192,256,4,20,0,0,0,0,0,0,0,0
58286,705061,6,2,11607,26,8675,0,1934.5,3502.238013,20,6,13,9.899494937,16499.28162,11.34653597,100723,266114.9948,704215,12,705061,141012.2,314840.0259,704215,12,112,112,0,112,112,0,0,0,0,144,40,8.50990198,2.836633993,0,8675,1292.555556,2931.429562,8593279.278,0,0,0,1,0,0,0,0,0,1454.125,1934.5,13,144,0,0,0,0,0,0,6,11607,2,26,8192,256,4,20,0,0,0,0,0,0,0,0
58287,705167,6,2,11607,26,8675,0,1934.5,3502.238013,20,6,13,9.899494937,16496.80147,11.34483037,100738.1429,266174.4702,704365,7,705167,141033.4,314912.0186,704365,7,49,49,0,49,49,0,0,0,0,144,40,8.50862278,2.836207593,0,8675,1292.555556,2931.429562,8593279.278,0,0,0,1,0,0,0,0,0,1454.125,1934.5,13,144,0,0,0,0,0,0,6,11607,2,26,8192,256,4,20,0,0,0,0,0,0,0,0
58288,705267,6,2,11607,26,10135,0,1934.5,4059.461922,20,6,13,9.899494937,16494.46238,11.34322179,100752.4286,266218.4529,704479,1,705267,141053.4,314964.5596,704479,5,1,1,0,1,1,0,0,0,0,144,40,8.50741634,2.835805447,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,0,1454.125,1934.5,13,144,0,0,0,0,0,0,6,11607,2,26,8192,256,4,20,0,0,0,0,0,0,0,0
58282,704768,7,2,11607,26,8760,0,1658.142857,3201.922153,20,6,13,9.899494937,16506.14103,12.77015983,88096,248854.7579,703980,2,704768,117461.3333,287334.356,703980,2,49,49,0,49,49,0,0,0,0,164,40,9.932346531,2.837813295,0,8760,1163.3,2733.082592,7469740.456,0,0,0,1,0,0,0,0,0,1292.555556,1658.142857,13,164,0,0,0,0,0,0,7,11607,2,26,8192,256,5,20,0,0,0,0,0,0,0,0
58283,704855,7,2,11607,26,5840,0,1658.142857,2430.302891,20,6,13,9.899494937,16504.10368,12.76858361,88106.875,248843.4957,703963,42,704855,117475.8333,287318.9271,703963,47,49,49,0,49,49,0,0,0,0,164,40,9.931120585,2.837463024,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,0,1292.555556,1658.142857,13,164,0,0,0,0,0,0,7,11607,2,26,8192,256,5,20,0,0,0,0,0,0,0,0
58284,704839,6,2,11607,26,8675,0,1934.5,3502.238013,20,6,13,9.899494937,16504.47833,11.35010974,100691.2857,266049.6127,704035,6,704839,140967.8,314764.2023,704035,6,48,48,0,48,48,0,0,0,0,144,40,8.512582306,2.837527435,0,8675,1292.555556,2931.429562,8593279.278,0,0,0,1,0,0,0,0,0,1454.125,1934.5,13,144,0,0,0,0,0,0,6,11607,2,26,8192,256,4,20,0,0,0,0,0,0,0,0
58285,704885,5,2,11607,26,11595,0,2321.4,5184.100867,20,6,13,9.899494937,16503.40126,9.930697915,117480.8333,287484.0119,704305,6,704885,176221.25,352055.9278,704305,6,65,65,0,65,65,0,0,0,0,124,40,7.093355654,2.837342262,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,0,1661.857143,2321.4,13,124,0,0,0,0,0,0,5,11607,2,26,8192,256,3,20,0,0,0,0,0,0,0,0
58256,95541201,6,9,11613,62,10135,0,1935.5,4058.890772,20,0,6.888888889,5.30199124,122.1985895,0.157000329,6824371.5,22200000,83500000,1,95500000,19100000,41700000,93700000,6,93700000,11700000,29200000,83500000,1,0,0,0,0,132,192,0.062800132,0.094200197,0,10135,730.0625,2534.071308,6421517.396,0,0,0,0,1,1,0,0,1,778.7333333,1935.5,6.888888889,132,0,0,0,0,0,0,6,11613,9,62,229,256,4,20,7760,0,7760,7760,46800000,51800000,83500000,10200000
58257,95541313,6,9,11613,62,10135,0,1935.5,4058.890772,20,0,6.888888889,5.30199124,122.1984462,0.157000145,6824379.5,22200000,83500000,6,95500000,19100000,41700000,93700000,6,93700000,11700000,29200000,83500000,68,0,0,0,0,132,192,0.062800058,0.094200087,0,10135,730.0625,2534.071308,6421517.396,0,0,0,0,1,1,0,0,1,778.7333333,1935.5,6.888888889,132,0,0,0,0,0,0,6,11613,9,62,229,256,4,20,7742,0,7742,7742,46800000,51800000,83500000,10200000
58255,95541031,5,9,11613,62,11595,0,2322.6,5183.42983,20,0,6.888888889,5.30199124,122.1988069,0.146533901,7349310.077,23100000,83500000,7,95500000,23900000,46600000,93700000,7,93700000,11700000,29200000,83500000,182,0,0,0,0,112,192,0.052333536,0.094200365,0,11595,778.7333333,2992.233243,8953459.781,0,0,0,0,1,1,0,0,1,834.3571429,2322.6,6.888888889,112,0,0,0,0,0,0,5,11613,9,62,229,256,3,20,7760,0,7760,7760,46800000,51800000,83500000,10200000
58258,95541896,6,9,11613,62,5840,0,1935.5,2991.613996,20,0,6.888888889,5.30199124,122.1977006,0.156999187,6824421.143,22200000,83500000,4,95500000,19100000,41700000,93700000,4,93700000,11700000,29200000,83500000,48,0,0,0,0,132,192,0.062799675,0.094199512,0,5840,730.0625,1978.190435,3913237.396,0,0,0,0,1,1,0,0,1,778.7333333,1935.5,6.888888889,132,0,0,0,0,0,0,6,11613,9,62,229,256,4,20,7687,0,7687,7687,46800000,51800000,83500000,10200000
33874,9703584,1,6,6,36,6,6,6,0,6,6,6,0,4.328297668,0.721382945,1617264,3955642.908,9691685,1,0,0,0,0,0,9698800,1939760,4333458.319,9691685,1,0,0,0,0,20,120,0.103054706,0.618328238,6,6,6,0,0,0,0,0,0,1,1,0,0,6,6.857142857,6,6,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,11899,0,11899,11899,9691685,0,9691685,9691685
33871,9703575,1,6,6,36,6,6,6,0,6,6,6,0,4.328301683,0.721383614,1617262.5,3955604.032,9691603,1,0,0,0,0,0,9700743,1940148.6,4333196.086,9691603,1,0,0,0,0,20,120,0.103054802,0.618328812,6,6,6,0,0,0,0,0,0,1,1,0,0,6,6.857142857,6,6,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,11972,0,11972,11972,9691603,0,9691603,9691603
33869,9703563,1,5,6,30,6,6,6,0,6,6,6,0,3.709977459,0.618329576,1940712.6,4332829.023,9691510,1,0,0,0,0,0,9701788,2425447,4844043.786,9691510,1,0,0,0,0,20,100,0.103054929,0.515274647,6,6,6,0,0,0,0,0,0,1,1,0,0,5,7,6,6,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,12053,0,12053,12053,9691510,0,9691510,9691510
33875,9699565,1,5,6,30,6,6,6,0,6,6,6,0,3.71150665,0.618584442,1939913,4333193.136,9691364,3,0,0,0,0,0,9695733,2423933.25,4844954.041,9691364,3,0,0,0,0,20,100,0.103097407,0.515487035,6,6,6,0,0,0,0,0,0,1,1,0,0,5,7,6,6,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,8201,0,8201,8201,9691364,0,9691364,9691364
33872,9704518,1,5,6,30,6,6,6,0,6,6,6,0,3.709612368,0.618268728,1940903.6,4333279.912,9692508,1,0,0,0,0,0,9700721,2425180.25,4844886.711,9692508,1,0,0,0,0,20,100,0.103044788,0.51522394,6,6,6,0,0,0,0,0,0,1,1,0,0,5,7,6,6,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,12010,0,12010,12010,9692508,0,9692508,9692508
33876,9703563,1,5,6,30,6,6,6,0,6,6,6,0,3.709977459,0.618329576,1940712.6,4332894.498,9691628,1,0,0,0,0,0,9696748,2424187,4844961.266,9691628,1,0,0,0,0,20,100,0.103054929,0.515274647,6,6,6,0,0,0,0,0,0,1,1,0,0,5,7,6,6,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,11935,0,11935,11935,9691628,0,9691628,9691628
33873,9703581,1,5,6,30,6,6,6,0,6,6,6,0,3.709970577,0.618328429,1940716.2,4332897.741,9691638,1,0,0,0,0,0,9697801,2424450.25,4844792.349,9691638,1,0,0,0,0,20,100,0.103054738,0.515273691,6,6,6,0,0,0,0,0,0,1,1,0,0,5,7,6,6,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,11943,0,11943,11943,9691638,0,9691638,9691638
33870,9703561,1,6,6,36,6,6,6,0,6,6,6,0,4.328307927,0.721384655,1617260.167,3955582.507,9691556,0,0,0,0,0,0,9702794,1940558.8,4332940.821,9691556,0,0,0,0,0,20,120,0.103054951,0.618329704,6,6,6,0,0,0,0,0,0,1,1,0,0,6,6.857142857,6,6,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,12005,0,12005,12005,9691556,0,9691556,9691556
58289,36375,6,2,11601,26,5840,0,1933.5,2376.49858,20,6,13,9.899494937,319642.6117,219.9312715,5196.428571,12796.08031,34187,52,36375,7275,15177.98345,34401,52,117,117,0,117,117,0,0,0,0,144,40,164.9484536,54.98281787,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,0,1453.375,1933.5,13,144,0,0,0,0,0,0,6,11601,2,26,8192,256,4,20,0,0,0,0,0,0,0,0
58305,982598,7,2,11607,26,4380,0,1658.142857,2117.853979,20,6,13,9.899494937,11839.02267,9.159391735,122824.75,347048.5484,981726,3,982598,163766.3333,400716.8193,981726,3,48,48,0,48,48,0,0,0,0,164,40,7.123971349,2.035420386,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,0,1292.555556,1658.142857,13,164,0,0,0,0,0,0,7,11607,2,26,8192,256,5,20,0,0,0,0,0,0,0,0
58304,982702,7,2,11607,26,5840,0,1658.142857,2430.302891,20,6,13,9.899494937,11837.76974,9.158422391,122837.75,347071.5758,981796,12,982702,163783.6667,400742.6251,981796,12,98,98,0,98,98,0,0,0,0,164,40,7.123217415,2.035204976,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,0,1292.555556,1658.142857,13,164,0,0,0,0,0,0,7,11607,2,26,8192,256,5,20,0,0,0,0,0,0,0,0
58306,982689,5,2,11607,26,11595,0,2321.4,5184.100867,20,6,13,9.899494937,11837.92634,7.123311648,163781.5,400810.2789,981932,17,982689,245672.25,490839.8639,981932,85,48,48,0,48,48,0,0,0,0,124,40,5.088079749,2.035231899,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,0,1661.857143,2321.4,13,124,0,0,0,0,0,0,5,11607,2,26,8192,256,3,20,0,0,0,0,0,0,0,0
58275,94691497,5,10,11607,68,8675,0,2321.4,3769.536019,20,0,06.08,5.006662228,123.2951254,0.158409155,6763678.357,22800000,85400000,3,94700000,23700000,47300000,94600000,184,94600000,10500000,28200000,85400000,3,0,0,0,0,112,212,0.052803052,0.105606103,0,8675,730.0625,2239.865486,5016997.396,0,0,0,0,1,1,0,0,2,778.7333333,2321.4,06.08,112,0,0,0,0,0,0,5,11607,10,68,229,256,3,20,36474,0,36474,36474,47300000,53800000,85400000,9216150
58280,94692720,5,9,11607,62,8760,0,2321.4,3802.315321,20,0,6.888888889,5.30199124,123.2301702,0.147846635,7284055.385,23600000,85400000,1,94700000,23700000,47300000,94600000,187,94600000,11800000,29900000,85400000,1,0,0,0,0,112,192,0.05280237,0.095044265,0,8760,778.3333333,2325.15043,5406324.524,0,0,0,0,1,1,0,0,1,833.9285714,2321.4,6.888888889,112,0,0,0,0,0,0,5,11607,9,62,229,256,3,20,36555,0,36555,36555,47300000,53900000,85400000,9211073
58278,94692937,6,9,11607,62,7300,0,1934.5,2863.744245,20,0,6.888888889,5.30199124,123.2298878,0.158406746,6763781.214,22800000,85400000,1,94700000,18900000,42300000,94600000,183,94600000,11800000,29900000,85400000,1,0,0,0,0,132,192,0.063362698,0.095044047,0,7300,729.6875,1913.817885,3662698.896,0,0,0,0,1,1,0,0,1,778.3333333,1934.5,6.888888889,132,0,0,0,0,0,0,6,11607,9,62,229,256,4,20,36666,0,36666,36666,47300000,53800000,85400000,9211897
58276,94695970,5,9,11607,62,8760,0,2321.4,3802.315321,20,0,6.888888889,5.30199124,123.2259409,0.147841561,7284305.385,23600000,85400000,0,94700000,23700000,47300000,94600000,190,94600000,11800000,29900000,85400000,0,0,0,0,0,112,192,0.052800557,0.095041003,0,8760,778.3333333,2325.15043,5406324.524,0,0,0,0,1,1,0,0,1,833.9285714,2321.4,6.888888889,112,0,0,0,0,0,0,5,11607,9,62,229,256,3,20,40490,0,40490,40490,47300000,53800000,85400000,9216275
58277,94692403,5,10,11607,68,8760,0,2321.4,3802.315321,20,0,06.08,5.006662228,123.2939458,0.158407639,6763743.071,22800000,85400000,1,94700000,23700000,47300000,94600000,186,94600000,10500000,28200000,85400000,1,0,0,0,0,112,212,0.052802546,0.105605093,0,8760,730.0625,2254.591773,5083184.063,0,0,0,0,1,1,0,0,2,778.7333333,2321.4,06.08,112,0,0,0,0,0,0,5,11607,10,68,229,256,3,20,37001,0,37001,37001,47300000,53800000,85400000,9215673
58284,94691721,6,9,11613,62,7215,0,1935.5,3122.940009,20,0,6.888888889,5.30199124,123.2948338,0.15840878,6763694.357,22800000,85400000,1,94700000,18900000,42300000,94600000,159,94600000,11800000,29900000,85400000,1,0,0,0,0,132,192,0.063363512,0.095045268,0,7215,730.0625,2044.725914,4180904.062,0,0,0,0,1,1,0,0,1,778.7333333,1935.5,6.888888889,132,0,0,0,0,0,0,6,11613,9,62,229,256,4,20,33761,0,33761,33761,47300000,53900000,85400000,9209860
58282,94691734,6,10,11613,68,5840,0,1935.5,2991.613996,20,0,06.08,5.006662228,123.3581803,0.168969342,6312782.267,22000000,85400000,2,94700000,18900000,42300000,94600000,183,94600000,10500000,28200000,85400000,2,0,0,0,0,132,212,0.063363503,0.105605839,0,5840,687.4705882,1923.408242,3699499.265,0,0,0,0,1,1,0,0,1,730.4375,1935.5,06.08,132,0,0,0,0,0,0,6,11613,10,68,229,256,4,20,33331,0,33331,33331,47300000,53900000,85400000,9210304
58281,94693732,6,9,11613,62,5840,0,1935.5,2991.613996,20,0,6.888888889,5.30199124,123.2922154,0.158405416,6763838,22800000,85400000,0,94700000,18900000,42300000,94600000,4,94600000,11800000,29900000,85400000,0,0,0,0,0,132,192,0.063362166,0.09504325,0,5840,730.0625,1978.190435,3913237.396,0,0,0,0,1,1,0,0,1,778.7333333,1935.5,6.888888889,132,0,0,0,0,0,0,6,11613,9,62,229,256,4,20,36515,0,36515,36515,47300000,53900000,85400000,9211127
58286,94691775,6,9,11613,62,5840,0,1935.5,2991.613996,20,0,6.888888889,5.30199124,123.2947635,0.15840869,6763698.214,22800000,85400000,1,94700000,18900000,42300000,94600000,181,94600000,11800000,29900000,85400000,1,0,0,0,0,132,192,0.063363476,0.095045214,0,5840,730.0625,1978.190435,3913237.396,0,0,0,0,1,1,0,0,1,778.7333333,1935.5,6.888888889,132,0,0,0,0,0,0,6,11613,9,62,229,256,4,20,33900,0,33900,33900,47300000,53900000,85400000,9208753
58279,94691965,6,9,12982,56,8760,0,2163.666667,3422.770846,20,0,6.222222222,5.783117191,137.6885568,0.158408372,6763711.786,22800000,85400000,1,94700000,18900000,42300000,94600000,185,94600000,11800000,29900000,85400000,1,1,0,0,0,132,204,0.063363349,0.095045023,0,8760,900.8125,2244.598738,5038223.496,0,1,0,0,1,1,0,0,1,960.8666667,2163.666667,6.222222222,132,0,0,0,0,0,0,6,12982,9,56,229,256,4,20,33847,0,33847,33847,47300000,53800000,85400000,9213791
58287,94691732,6,9,11613,62,10220,0,1935.5,4095.416255,20,0,6.888888889,5.30199124,123.2948194,0.158408762,6763695.143,22800000,85400000,45,94700000,18900000,42300000,94600000,183,94600000,11800000,29900000,85400000,49,0,0,0,0,132,192,0.063363505,0.095045257,0,10220,730.0625,2553.585204,6520797.396,0,0,0,0,1,1,0,0,1,778.7333333,1935.5,6.888888889,132,0,0,0,0,0,0,6,11613,9,62,229,256,4,20,33386,0,33386,33386,47300000,53900000,85400000,9209272
58283,94691771,6,10,11613,68,7300,0,1935.5,3138.79504,20,0,06.08,5.006662228,123.3581321,0.168969276,6312784.733,22000000,85400000,1,94700000,18900000,42300000,94600000,141,94600000,10500000,28200000,85400000,1,0,0,0,0,132,212,0.063363479,0.105605798,0,7300,687.4705882,1995.360059,3981461.765,0,0,0,0,1,1,0,0,1,730.4375,1935.5,06.08,132,0,0,0,0,0,0,6,11613,10,68,229,256,4,20,33952,0,33952,33952,47300000,53900000,85400000,9209625
58285,94691773,6,9,11613,62,7215,0,1935.5,3122.940009,20,0,6.888888889,5.30199124,123.2947661,0.158408693,6763698.071,22800000,85400000,1,94700000,18900000,42300000,94600000,159,94600000,11800000,29900000,85400000,1,0,0,0,0,132,192,0.063363477,0.095045216,0,7215,730.0625,2044.725914,4180904.062,0,0,0,0,1,1,0,0,1,778.7333333,1935.5,6.888888889,132,0,0,0,0,0,0,6,11613,9,62,229,256,4,20,33729,0,33729,33729,47300000,53900000,85400000,9209887
