DestinationPort,FlowDuration,TotalFwdPackets,TotalBackwardPackets,TotalLengthOfFwdPackets,TotalLengthOfBwdPackets,FwdPacketLengthMax,FwdPacketLengthMin,FwdPacketLengthMean,FwdPacketLengthStd,BwdPacketLengthMax,BwdPacketLengthMin,BwdPacketLengthMean,BwdPacketLengthStd,FlowBytes/s,FlowPackets/s,FlowIATMean,FlowIATStd,FlowIATMax,FlowIATMin,FwdIATTotal,FwdIATMean,FwdIATStd,FwdIATMax,FwdIATMin,BwdIATTotal,BwdIATMean,BwdIATStd,BwdIATMax,BwdIATMin,FwdPSHFlags,BwdPSHFlags,FwdURGFlags,BwdURGFlags,FwdHeaderLength,BwdHeaderLength,FwdPackets/s,BwdPackets/s,MinPacketLength,MaxPacketLength,PacketLengthMean,PacketLengthStd,PacketLengthVariance,FINFlagCount,SYNFlagCount,RSTFlagCount,PSHFlagCount,ACKFlagCount,URGFlagCount,CWEFlagCount,ECEFlagCount,Down/UpRatio,AveragePacketSize,AvgFwdSegmentSize,AvgBwdSegmentSize,Fwd1HeaderLength,FwdAvgBytes/Bulk,FwdAvgPackets/Bulk,FwdAvgBulkRate,BwdAvgBytes/Bulk,BwdAvgPackets/Bulk,BwdAvgBulkRate,SubflowFwdPackets,SubflowFwdBytes,SubflowBwdPackets,SubflowBwdBytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,ActiveMean,ActiveStd,ActiveMax,ActiveMin,IdleMean,IdleStd,IdleMax,IdleMin
8300,41,1,1,0,6,0,0,0,0,6,6,6,0,146341.4634,48780.4878,41,0,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,24390.2439,24390.2439,0,6,2,3.464101615,12,0,0,0,1,0,0,0,0,1,3,0,6,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0,0,0,0,0,0,0,0
544,36,1,1,0,6,0,0,0,0,6,6,6,0,166666.6667,55555.55556,36,0,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,27777.77778,27777.77778,0,6,2,3.464101615,12,0,0,0,1,0,0,0,0,1,3,0,6,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0,0,0,0,0,0,0,0
2040,55,1,1,0,6,0,0,0,0,6,6,6,0,109090.9091,36363.63636,55,0,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,18181.81818,18181.81818,0,6,2,3.464101615,12,0,0,0,1,0,0,0,0,1,3,0,6,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0,0,0,0,0,0,0,0
1096,33,1,1,0,6,0,0,0,0,6,6,6,0,181818.1818,60606.06061,33,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,30303.0303,30303.0303,0,6,2,3.464101615,12,0,0,0,1,0,0,0,0,1,3,0,6,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0,0,0,0,0,0,0,0
1099,64,1,1,0,6,0,0,0,0,6,6,6,0,93750,31250,64,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,15625,15625,0,6,2,3.464101615,12,0,0,0,1,0,0,0,0,1,3,0,6,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0,0,0,0,0,0,0,0
1165,787,1,1,0,6,0,0,0,0,6,6,6,0,7623.888183,2541.296061,787,0,787,787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,1270.64803,1270.64803,0,6,2,3.464101615,12,0,0,0,1,0,0,0,0,1,3,0,6,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0,0,0,0,0,0,0,0
4129,62,1,1,0,6,0,0,0,0,6,6,6,0,96774.19355,32258.06452,62,0,62,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,16129.03226,16129.03226,0,6,2,3.464101615,12,0,0,0,1,0,0,0,0,1,3,0,6,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0,0,0,0,0,0,0,0
80,21,1,1,0,0,0,0,0,0,0,0,0,0,0,95238.09524,21,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,47619.04762,47619.04762,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,1444,1176,0,32,0,0,0,0,0,0,0,0
80,5432238,3,1,0,0,0,0,0,0,0,0,0,0,0,0.736344763,1810746,3135556.707,5431375,122,5432238,2716119,3839951.861,5431375,863,0,0,0,0,0,0,0,0,0,104,40,0.552258572,0.184086191,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0
80,5165622,3,1,0,0,0,0,0,0,0,0,0,0,0,0.774350117,1721874,2981772.238,5164928,134,5165622,2582811,3651664.881,5164928,694,0,0,0,0,0,0,0,0,0,104,40,0.580762588,0.193587529,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0
80,5907301,3,1,0,0,0,0,0,0,0,0,0,0,0,0.677128184,1969100.333,3409804.147,5906403,124,5907301,2953650.5,4175822.632,5906403,898,0,0,0,0,0,0,0,0,0,104,40,0.507846138,0.169282046,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0
80,5396015,3,1,0,0,0,0,0,0,0,0,0,0,0,0.741287784,1798671.667,3114791.431,5395323,130,5396015,2698007.5,3814580.162,5395323,692,0,0,0,0,0,0,0,0,0,104,40,0.555965838,0.185321946,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0
80,52,1,1,0,0,0,0,0,0,0,0,0,0,0,38461.53846,52,0,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,19230.76923,19230.76923,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,237,236,0,32,0,0,0,0,0,0,0,0
80,5147945,3,1,0,0,0,0,0,0,0,0,0,0,0,0.777009078,1715981.667,2971409.676,5147070,124,5147945,2573972.5,3638909.382,5147070,875,0,0,0,0,0,0,0,0,0,104,40,0.582756809,0.19425227,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0
80,5874380,3,1,0,0,0,0,0,0,0,0,0,0,0,0.680922923,1958126.667,3390843.095,5873535,135,5874380,2937190,4152618.923,5873535,845,0,0,0,0,0,0,0,0,0,104,40,0.510692192,0.170230731,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0
80,67552491,203,104,48985,183689,585,0,241.3054187,253.3691693,1869,0,1766.240385,309.6201712,3444.343747,4.544614054,220759.7745,423347.2871,3784070,4,67500000,334402.7871,483496.8971,3784070,875,67600000,655848.2233,502816.8747,3784925,4,0,0,0,0,6504,3336,3.005070531,1.539543523,0,1869,755.4350649,772.7669641,597168.7808,0,0,0,1,0,0,0,0,0,757.8957655,241.3054187,1766.240385,6504,0,0,0,0,0,0,203,48985,104,183689,29200,1150,101,32,0,0,0,0,0,0,0,0
80,5974036,3,1,0,0,0,0,0,0,0,0,0,0,0,0.669564094,1991345.333,3448334.485,5973139,103,5974036,2987018,4223012.817,5973139,897,0,0,0,0,0,0,0,0,0,104,40,0.50217307,0.167391023,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0
80,259,2,0,0,0,0,0,0,0,0,0,0,0,0,7722.007722,259,0,259,259,259,259,0,259,259,0,0,0,0,0,0,0,0,0,64,0,7722.007722,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,1439,-1,0,32,0,0,0,0,0,0,0,0
80,5475890,3,1,0,0,0,0,0,0,0,0,0,0,0,0.730474863,1825296.667,3160879.575,5475166,93,5475890,2737945,3871015.061,5475166,724,0,0,0,0,0,0,0,0,0,104,40,0.547856148,0.182618716,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0
80,5238372,3,1,0,0,0,0,0,0,0,0,0,0,0,0.763596018,1746124,3023600.409,5237477,121,5238372,2619186,3702822.642,5237477,895,0,0,0,0,0,0,0,0,0,104,40,0.572697013,0.190899004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0
80,5968066,3,1,0,0,0,0,0,0,0,0,0,0,0,0.670233875,1989355.333,3444908.483,5967193,159,5968066,2984033,4218825.331,5967193,873,0,0,0,0,0,0,0,0,0,104,40,0.502675406,0.167558469,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0
80,5437577,3,1,0,0,0,0,0,0,0,0,0,0,0,0.735621767,1812525.667,3138612.334,5436683,128,5437577,2718788.5,3843683.263,5436683,894,0,0,0,0,0,0,0,0,0,104,40,0.551716325,0.183905442,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0
80,5180854,3,1,0,0,0,0,0,0,0,0,0,0,0,0.772073484,1726951.333,2990410.562,5179980,124,5180854,2590427,3662180.973,5179980,874,0,0,0,0,0,0,0,0,0,104,40,0.579055113,0.193018371,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0
8080,1005714,3,3,0,18,0,0,0,0,6,6,6,0,17.89773236,5.965910786,201142.8,274602.2641,504401,528,1005186,502593,3575.131886,505121,500065,1004994,502497,3497.35014,504970,500024,0,0,0,0,92,60,2.982955393,2.982955393,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3,0,6,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0,0,0,0,0,0,0,0
8080,1024999,3,3,0,18,0,0,0,0,6,6,6,0,17.56099274,5.853664247,204999.8,280192.1174,514383,370,1024621,512310.5,3454.216626,514753,509868,1024606,512303,3476.136936,514761,509845,0,0,0,0,92,60,2.926832124,2.926832124,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3,0,6,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0,0,0,0,0,0,0,0
8080,1029368,3,3,0,18,0,0,0,0,6,6,6,0,17.48645771,5.828819237,205873.6,281158.0243,515007,408,1028960,514480,1565.534414,515587,513373,1028719,514359.5,1492.702415,515415,513304,0,0,0,0,92,60,2.914409618,2.914409618,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3,0,6,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0,0,0,0,0,0,0,0
8080,997169,3,3,0,18,0,0,0,0,6,6,6,0,18.05110267,6.017034224,199433.8,272158.5087,498559,564,996605,498302.5,1262.185604,499195,497410,996335,498167.5,1351.281059,499123,497212,0,0,0,0,92,60,3.008517112,3.008517112,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3,0,6,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0,0,0,0,0,0,0,0
8080,61003896,10,10,413,256,413,0,41.3,130.6020674,256,0,25.06,80.9543081,10.9665127,0.327847913,3210731.368,4755442.875,10000000,41,60500000,6721470,5015273.783,10100000,127,61000000,6772520.444,4952988.279,10100000,774,0,0,0,0,328,328,0.163923957,0.163923957,0,413,31.85714286,103.6321792,10739.62857,0,0,0,1,0,0,0,0,1,33.45,41.3,25.06,328,0,0,0,0,0,0,10,413,10,256,29200,110,1,32,59809.66667,21491.2167,103678,50847,10000000,12608.76315,10000000,9997501
8080,50856,1,1,0,0,0,0,0,0,0,0,0,0,0,39.32672644,50856,0,50856,50856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,19.66336322,19.66336322,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,237,110,0,32,0,0,0,0,0,0,0,0
8080,1003525,3,3,0,18,0,0,0,0,6,6,6,0,17.93677288,5.978924292,200705,273747.7061,500872,747,1002750,501375,479.4183976,501714,501036,1002683,501341.5,392.4442636,501619,501064,0,0,0,0,92,60,2.989462146,2.989462146,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3,0,6,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0,0,0,0,0,0,0,0
8080,998927,3,3,0,18,0,0,0,0,6,6,6,0,18.01933475,6.006444915,199785.4,272809.2372,499272,370,998180,499090,1028.13326,499817,498363,998557,499278.5,1047.225143,500019,498538,0,0,0,0,92,60,3.003222458,3.003222458,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3,0,6,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0,0,0,0,0,0,0,0
8080,1030566,3,3,0,18,0,0,0,0,6,6,6,0,17.46613026,5.822043421,206113.2,281424.5392,514970,432,1030134,515067,796.2022356,515630,514504,1029888,514944,647.7098116,515402,514486,0,0,0,0,92,60,2.91102171,2.91102171,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3,0,6,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0,0,0,0,0,0,0,0
8080,1001281,3,3,0,18,0,0,0,0,6,6,6,0,17.9769715,5.992323833,200256.2,273575.2766,509010,357,1000478,500239,12973.99522,509413,491065,1000878,500439,12626.09868,509367,491511,0,0,0,0,92,60,2.996161917,2.996161917,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3,0,6,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0,0,0,0,0,0,0,0
8080,999538,3,3,0,18,0,0,0,0,6,6,6,0,18.00831984,6.002773281,199907.6,272951.3169,499445,563,998975,499487.5,758.7255762,500024,498951,998963,499481.5,744.5834406,500008,498955,0,0,0,0,92,60,3.001386641,3.001386641,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3,0,6,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0,0,0,0,0,0,0,0
8080,1002324,3,3,0,18,0,0,0,0,6,6,6,0,17.95826499,5.986088331,200464.8,273628.6958,500255,552,1001772,500886,212.1320344,501036,500736,1001753,500876.5,98.28784258,500946,500807,0,0,0,0,92,60,2.993044165,2.993044165,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3,0,6,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0,0,0,0,0,0,0,0
8080,994657,3,3,0,18,0,0,0,0,6,6,6,0,18.09669062,6.032230206,198931.4,271681.4195,499600,430,994097,497048.5,4216.477736,500030,494067,994058,497029,4427.902664,500160,493898,0,0,0,0,92,60,3.016115103,3.016115103,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3,0,6,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0,0,0,0,0,0,0,0
8080,1029319,3,3,0,18,0,0,0,0,6,6,6,0,17.48729014,5.829096713,205863.8,280913.0952,515065,560,1028699,514349.5,1803.829399,515625,513074,1028353,514176.5,2133.341159,515685,512668,0,0,0,0,92,60,2.914548357,2.914548357,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3,0,6,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0,0,0,0,0,0,0,0
8080,992727,3,3,0,18,0,0,0,0,6,6,6,0,18.13187311,6.043957704,198545.4,271141.6063,499486,478,992249,496124.5,5518.968427,500027,492222,992120,496060,5521.089748,499964,492156,0,0,0,0,92,60,3.021978852,3.021978852,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3,0,6,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0,0,0,0,0,0,0,0
8080,1000712,3,3,0,18,0,0,0,0,6,6,6,0,17.98719312,5.995731039,200142.4,273413.6271,499697,382,1000319,500159.5,241.1234124,500330,499989,1000079,500039.5,55.86143571,500079,500000,0,0,0,0,92,60,2.99786552,2.99786552,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3,0,6,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0,0,0,0,0,0,0,0
